,tconst,movie_title,start_year,runtime_minutes,genres,directors,writers,release_date,production_budget,domestic_gross,worldwide_gross,year,success
409,tt1971352,Compliance,2012.0,90.0,"Biography,Crime,Drama",nm0957505,nm0957505,2012-08-17,270000.0,319285.0,830700.0,2012,yes
410,tt1972571,A Most Wanted Man,2014.0,122.0,"Crime,Drama,Thriller",nm0179221,"nm0100597,nm0494170,nm0180508",2014-07-25,15000000.0,17237855.0,36068890.0,2014,yes
411,tt1976608,Sholem Aleichem: Laughing in the Darkness,2011.0,93.0,Documentary,nm0233771,nm0233771,2011-07-08,500000.0,1131261.0,1131261.0,2011,yes
412,tt1979320,Rush,2013.0,123.0,"Action,Biography,Drama",nm0000165,nm0604948,2013-09-20,38000000.0,26947624.0,98230839.0,2013,yes
413,tt1980209,Pain & Gain,2013.0,129.0,"Action,Comedy,Crime",nm0000881,"nm1321655,nm1321656,nm2431017",2013-04-26,26000000.0,49875291.0,81275291.0,2013,yes
414,tt1981115,Thor: The Dark World,2013.0,112.0,"Action,Adventure,Fantasy",nm0851930,"nm1236653,nm1321655,nm1321656,nm0668309,nm0734441,nm0498278,nm1293367,nm0456158,nm1277476",2013-11-08,150000000.0,206362140.0,644602516.0,2013,yes
415,tt1981128,Geostorm,2017.0,109.0,"Action,Sci-Fi,Thriller",nm0002041,"nm0002041,nm0349935",2017-10-20,100000000.0,33700160.0,220796009.0,2017,yes
416,tt1981677,Pitch Perfect,2012.0,112.0,"Comedy,Music,Romance",nm0601337,"nm0134224,nm3015467",2012-09-28,17000000.0,65001093.0,116044347.0,2012,yes
417,tt1985949,The Angry Birds Movie,2016.0,97.0,"Action,Animation,Comedy","nm0443505,nm0717678","nm0900140,nm4678928,nm2039903,nm2805697",2016-05-20,73000000.0,107509366.0,352327887.0,2016,yes
418,tt1985966,Cloudy with a Chance of Meatballs 2,2013.0,95.0,"Adventure,Animation,Comedy","nm0970606,nm2329165","nm1106214,nm0197855,nm0326246,nm0520488,nm0588087,nm2360213,nm2360861",2013-09-27,78000000.0,119793567.0,274392649.0,2013,yes
419,tt1991245,Chernobyl Diaries,2012.0,86.0,"Horror,Mystery,Thriller",nm0662086,"nm2305431,nm1139317,nm0886749",2012-05-25,1000000.0,18119640.0,42411721.0,2012,yes
420,tt1999192,Kevin Hart: Laugh at My Pain,2011.0,89.0,"Comedy,Documentary","nm0806492,nm1103162","nm0366389,nm3156655,nm1830312",2011-09-09,750000.0,7706436.0,7712436.0,2011,yes
421,tt1999890,Hell Fest,2018.0,89.0,Horror,nm0687427,"nm3466037,nm1397455,nm1427602,nm3716185,nm0839812,nm4868455",2018-09-28,5500000.0,11107431.0,18119231.0,2018,yes
422,tt2004420,Neighbors,2014.0,97.0,Comedy,nm0831557,"nm1157527,nm1895993",2014-05-09,18000000.0,150086800.0,270944428.0,2014,yes
423,tt2011159,No Good Deed,2014.0,84.0,"Action,Crime,Drama",nm0589284,nm1350938,2014-09-12,13200000.0,52543632.0,54323210.0,2014,yes
424,tt2015381,Guardians of the Galaxy,2014.0,121.0,"Action,Adventure,Comedy",nm0348181,"nm3238648,nm0314153,nm0562554,nm0348181,nm2270979,nm3966115,nm5037683,nm2757098,nm0317493,nm4160687,nm1921680",2014-08-01,170000000.0,333172112.0,770867516.0,2014,yes
425,tt2017020,The Smurfs 2,2013.0,105.0,"Adventure,Animation,Comedy",nm0331532,"nm0826425,nm0918955,nm0771065,nm0740115,nm0456732,nm0678963",2013-07-31,110000000.0,71017784.0,348547523.0,2013,yes
426,tt2023453,Diary of a Wimpy Kid: Dog Days,2012.0,94.0,"Comedy,Family",nm0101047,"nm0285379,nm0938645,nm2732149",2012-08-03,22000000.0,49008662.0,77229695.0,2012,yes
427,tt2024432,Identity Thief,2013.0,111.0,"Adventure,Comedy,Crime",nm1164861,"nm0563301,nm1087085",2013-02-08,35000000.0,134506920.0,175361578.0,2013,yes
428,tt2024469,Non-Stop,2014.0,106.0,"Action,Mystery,Thriller",nm1429471,"nm1622147,nm1496753,nm0257513",2014-02-28,50000000.0,91742160.0,222383055.0,2014,yes
429,tt2024544,12 Years a Slave,2013.0,134.0,"Biography,Drama,History",nm2588606,"nm0725983,nm1185849",2013-10-18,20000000.0,56671993.0,181025343.0,2013,yes
430,tt2034139,The Last Exorcism Part II,2013.0,88.0,"Drama,Horror,Thriller",nm1424878,"nm3227090,nm1424878,nm1428204,nm0348640",2013-03-01,4000000.0,15179303.0,25448707.0,2013,yes
431,tt7535780,The Great Wall,2017.0,72.0,Documentary,nm2738464,nm0434525,2017-02-17,150000000.0,45157105.0,334486852.0,2017,yes
432,tt2039338,Flatliners,2017.0,109.0,"Drama,Horror,Mystery",nm0649117,"nm0276823,nm1618286",2017-09-29,20000000.0,16883115.0,45173738.0,2017,yes
433,tt2042568,Inside Llewyn Davis,2013.0,104.0,"Drama,Music","nm0001054,nm0001053","nm0001054,nm0001053",2013-12-06,11000000.0,13248209.0,32943247.0,2013,yes
434,tt2053463,Side Effects,2013.0,106.0,"Crime,Drama,Mystery",nm0001752,nm1994243,2013-02-08,30000000.0,32172757.0,66742138.0,2013,yes
435,tt2066051,Rocketman,2019.0,121.0,"Biography,Drama,Music",nm0002077,nm0355822,2019-05-31,41000000.0,57342725.0,108642725.0,2019,yes
436,tt2083355,The Best Man Holiday,2013.0,123.0,"Comedy,Drama",nm0002700,nm0002700,2013-11-15,17000000.0,70525195.0,72835710.0,2013,yes
437,tt2084970,The Imitation Game,2014.0,114.0,"Biography,Drama,Thriller",nm0878763,"nm2441699,nm0388132",2014-11-28,15000000.0,91125143.0,227740463.0,2014,yes
438,tt2091256,Captain Underpants: The First Epic Movie,2017.0,89.0,"Action,Animation,Comedy",nm1659741,"nm0831557,nm2438127,nm1659741",2017-06-02,38000000.0,73921000.0,126577874.0,2017,yes
439,tt2096672,Dumb and Dumber To,2014.0,109.0,"Adventure,Comedy","nm0268380,nm0268370","nm1890845,nm1898234,nm0268380,nm0268370,nm0947395,nm0148808",2014-11-14,40000000.0,86208010.0,156553592.0,2014,yes
440,tt2097298,"McFarland, USA",2015.0,129.0,"Biography,Drama,Sport",nm0138927,"nm1480450,nm0319619,nm0860184",2015-02-20,17000000.0,44480275.0,45707924.0,2015,yes
441,tt2103254,Tammy,2014.0,97.0,"Comedy,Romance",nm1229520,"nm0565250,nm1229520",2014-07-02,20000000.0,84525432.0,96407655.0,2014,yes
442,tt2103281,Dawn of the Planet of the Apes,2014.0,130.0,"Action,Adventure,Drama",nm0716257,"nm0093560,nm0415425,nm0798646,nm0099541",2014-07-11,170000000.0,208545589.0,710644566.0,2014,yes
443,tt2109184,Paranormal Activity 4,2012.0,88.0,"Horror,Mystery,Thriller","nm1160962,nm1413364","nm0484907,nm1739039,nm2305431",2012-10-19,5000000.0,53900335.0,142817992.0,2012,yes
444,tt2109248,Transformers: Age of Extinction,2014.0,165.0,"Action,Adventure,Sci-Fi",nm0000881,nm0472567,2014-06-27,210000000.0,245439076.0,1104039076.0,2014,yes
445,tt2119532,Hacksaw Ridge,2016.0,139.0,"Biography,Drama,History",nm0000154,"nm0770938,nm0460795",2016-11-04,40000000.0,67209615.0,168904682.0,2016,yes
446,tt5719700,Home Again,2017.0,97.0,"Comedy,Drama,Romance",nm0583654,nm0583654,2017-09-08,15000000.0,27020284.0,37336874.0,2017,yes
447,tt2125435,Beasts of the Southern Wild,2012.0,93.0,"Adventure,Drama,Fantasy",nm1022455,"nm3599054,nm1022455",2012-06-27,1800000.0,12795746.0,23265132.0,2012,yes
448,tt2126355,San Andreas,2015.0,114.0,"Action,Adventure,Drama",nm0679031,"nm0193681,nm1061002,nm0664920",2015-05-29,110000000.0,155190832.0,456258539.0,2015,yes
449,tt2126357,Second Act,2018.0,103.0,"Comedy,Drama,Romance",nm0781842,"nm0951698,nm0326063",2018-12-21,15700000.0,39282227.0,63288854.0,2018,yes
450,tt2140373,Saving Mr. Banks,2013.0,125.0,"Biography,Comedy,Drama",nm0359387,"nm0545150,nm0810055",2013-12-13,35000000.0,83299761.0,114962525.0,2013,yes
451,tt2140479,The Accountant,2016.0,128.0,"Action,Crime,Drama",nm0640334,nm4057793,2016-10-14,40000000.0,86260045.0,152962083.0,2016,yes
452,tt2166214,Khiladi 786,2012.0,141.0,"Action,Comedy",nm2411665,"nm5244862,nm2366632,nm0720252",2012-12-07,5600000.0,385422.0,14683763.0,2012,yes
453,tt2170439,Horrible Bosses 2,2014.0,108.0,"Comedy,Crime",nm1890845,"nm1890845,nm1898234,nm0326246,nm0197855,nm0002864",2014-11-26,40000000.0,54445357.0,105945357.0,2014,yes
454,tt2170593,St. Vincent,2014.0,102.0,"Comedy,Drama",nm0577647,nm0577647,2014-10-10,13000000.0,44137712.0,54837234.0,2014,yes
455,tt2177771,The Monuments Men,2014.0,118.0,"Comedy,Drama,History",nm0000123,"nm0000123,nm0381416,nm2603459,nm4007817",2014-02-07,70000000.0,78031620.0,158702748.0,2014,yes
456,tt2178470,Yeh Jawaani Hai Deewani,2013.0,160.0,"Comedy,Drama,Musical",nm2209781,"nm4990507,nm2209781",2013-05-31,8300000.0,3827466.0,50827466.0,2013,yes
457,tt2179136,American Sniper,2014.0,133.0,"Action,Biography,Drama",nm0000142,"nm0355699,nm4881574,nm6984200,nm7198520",2014-12-25,58000000.0,350126372.0,547326372.0,2014,yes
458,tt2180411,Into the Woods,2014.0,125.0,"Adventure,Comedy,Drama",nm0551128,nm0487567,2014-12-25,56200000.0,128002372.0,213116401.0,2014,yes
459,tt2183034,Earth to Echo,2014.0,91.0,"Adventure,Family,Sci-Fi",nm1757777,"nm2849655,nm0659123",2014-07-02,13000000.0,38934842.0,42174545.0,2014,yes
460,tt2184339,The Purge,2013.0,85.0,"Horror,Thriller",nm0218621,nm0218621,2013-06-07,3000000.0,64473115.0,91266581.0,2013,yes
461,tt2191701,Grown Ups 2,2013.0,101.0,Comedy,nm0240797,"nm0937748,nm0001191,nm0379056",2013-07-12,80000000.0,133668525.0,247023808.0,2013,yes
462,tt2193215,The Counselor,2013.0,117.0,"Crime,Drama,Thriller",nm0000631,nm0565092,2013-10-25,25000000.0,16973715.0,71009334.0,2013,yes
463,tt2194499,About Time,2013.0,123.0,"Comedy,Drama,Fantasy",nm0193485,nm0193485,2013-11-01,12000000.0,15323921.0,89309178.0,2013,yes
464,tt2203939,The Other Woman,2014.0,109.0,"Comedy,Romance",nm0001024,nm2602433,2014-04-25,40000000.0,83911193.0,195111193.0,2014,yes
465,tt2209418,Before Midnight,2013.0,109.0,"Drama,Romance",nm0000500,"nm0000500,nm0000365,nm0000160,nm0471811",2013-05-24,3000000.0,8110621.0,23251930.0,2013,yes
466,tt2215719,Katy Perry: Part of Me,2012.0,93.0,"Documentary,Music","nm0513769,nm0193838",,2012-07-05,12000000.0,25326071.0,32700439.0,2012,yes
467,tt3040964,The Jungle Book,2016.0,106.0,"Adventure,Drama,Family",nm0269463,"nm1098479,nm0456017",2016-04-15,175000000.0,364001123.0,962854547.0,2016,yes
468,tt2229499,Don Jon,2013.0,90.0,"Comedy,Drama,Romance",nm0330687,nm0330687,2013-09-27,5500000.0,24477704.0,41268579.0,2013,yes
469,tt2231461,Rampage,2018.0,107.0,"Action,Adventure,Sci-Fi",nm0679031,"nm0257513,nm0193681,nm2952284,nm1186373",2018-04-13,120000000.0,101028233.0,428056280.0,2018,yes
470,tt2235108,Dear White People,2014.0,108.0,"Comedy,Drama,Romance",nm2282177,nm2282177,2014-10-17,1250000.0,4404154.0,5403771.0,2014,yes
471,tt2239832,Think Like a Man Too,2014.0,106.0,"Comedy,Romance",nm1103162,"nm2226647,nm2226970,nm0367724",2014-06-20,24000000.0,65028687.0,70027933.0,2014,yes
472,tt2241351,Money Monster,2016.0,98.0,"Crime,Drama,Thriller",nm0000149,"nm1956691,nm0223804,nm0467942",2016-05-13,27000000.0,41012075.0,93466095.0,2016,yes
473,tt2243537,A Haunted House,2013.0,86.0,"Comedy,Fantasy",nm1639277,"nm0005541,nm0023315",2013-01-11,2500000.0,40041683.0,59922558.0,2013,yes
474,tt2245084,Big Hero 6,2014.0,102.0,"Action,Adventure,Animation","nm2320658,nm0930261","nm1471001,nm0047916,nm0314870,nm2185413,nm2400268,nm0745691",2014-11-07,165000000.0,222527828.0,652127828.0,2014,yes
475,tt2247476,When the Game Stands Tall,2014.0,115.0,"Drama,Family,Sport",nm0141961,"nm0809899,nm0954679,nm5637188",2014-08-22,15000000.0,30127963.0,30138912.0,2014,yes
476,tt6823368,Glass,2019.0,129.0,"Drama,Sci-Fi,Thriller",nm0796117,nm0796117,2019-01-18,20000000.0,111035005.0,245303505.0,2019,yes
477,tt2250912,Spider-Man: Homecoming,2017.0,133.0,"Action,Adventure,Sci-Fi",nm1218281,"nm0326246,nm0197855,nm1218281,nm1755986,nm0571344,nm1273099,nm0498278,nm0228492,nm0800209,nm0456158",2017-07-07,175000000.0,334201140.0,880166350.0,2017,yes
478,tt2267968,Kung Fu Panda 3,2016.0,95.0,"Action,Adventure,Animation","nm1868917,nm0950775","nm0008743,nm0074184,nm0717550,nm0903456",2016-01-29,140000000.0,143528619.0,517599142.0,2016,yes
479,tt2267998,Gone Girl,2014.0,149.0,"Drama,Mystery,Thriller",nm0000399,nm5058839,2014-10-03,61000000.0,167767189.0,368567189.0,2014,yes
480,tt2268016,Magic Mike XXL,2015.0,115.0,"Comedy,Drama,Music",nm0414423,nm1730221,2015-07-01,14500000.0,66013057.0,123660597.0,2015,yes
481,tt2277860,Finding Dory,2016.0,97.0,"Adventure,Animation,Comedy","nm0004056,nm0533691","nm0004056,nm0835194,nm0677037,nm0533691",2016-06-17,200000000.0,486295561.0,1021215193.0,2016,yes
482,tt2278388,The Grand Budapest Hotel,2014.0,99.0,"Adventure,Comedy,Crime",nm0027572,"nm0959003,nm0027572,nm2450453",2014-03-07,31000000.0,59076019.0,163981261.0,2014,yes
483,tt2279339,Love the Coopers,2015.0,107.0,"Comedy,Fantasy,Romance",nm0625458,nm0737216,2015-11-13,18000000.0,26302731.0,42227490.0,2015,yes
484,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015.0,92.0,"Adventure,Animation,Comedy","nm0593610,nm1196684","nm0074184,nm0008743,nm0384864,nm1196684,nm0909088",2015-02-06,74000000.0,162994032.0,311013181.0,2015,yes
485,tt2283362,Jumanji: Welcome to the Jungle,2017.0,119.0,"Action,Adventure,Comedy",nm0440458,"nm0571344,nm1273099,nm0003298,nm0684374,nm0885575,nm0852430,nm0833164,nm0378144",2017-12-20,90000000.0,404508916.0,964496193.0,2017,yes
486,tt2293640,Minions,2015.0,91.0,"Adventure,Animation,Comedy","nm1853544,nm0049633",nm0528244,2015-07-10,74000000.0,336045770.0,1160336173.0,2015,yes
487,tt2294449,22 Jump Street,2014.0,112.0,"Action,Comedy,Crime","nm0588087,nm0520488","nm0045209,nm1706767,nm0367895,nm0004798,nm3349927,nm0745247",2014-06-13,50000000.0,191719337.0,331333876.0,2014,yes
488,tt2302755,Olympus Has Fallen,2013.0,119.0,"Action,Thriller",nm0298807,"nm4950667,nm4951717",2013-03-22,70000000.0,98927592.0,172878928.0,2013,yes
489,tt2304933,The 5th Wave,2016.0,112.0,"Action,Adventure,Drama",nm2128335,"nm0335666,nm0326040,nm0684374,nm2130099",2016-01-22,38000000.0,34912982.0,111336398.0,2016,yes
490,tt2305051,Wild,2014.0,115.0,"Adventure,Biography,Drama",nm0885249,"nm0394984,nm4952700",2014-12-03,15000000.0,37880356.0,52460543.0,2014,yes
491,tt2309260,The Gallows,2015.0,81.0,"Horror,Mystery,Thriller","nm4000389,nm3951039","nm3951039,nm4000389",2015-07-10,100000.0,22764410.0,41656474.0,2015,yes
492,tt2310332,The Hobbit: The Battle of the Five Armies,2014.0,144.0,"Adventure,Fantasy",nm0001392,"nm0909638,nm0101991,nm0001392,nm0868219,nm0866058",2014-12-17,250000000.0,255119788.0,945577621.0,2014,yes
493,tt2316204,Alien: Covenant,2017.0,122.0,"Horror,Sci-Fi,Thriller",nm0000631,"nm0639321,nm0795953,nm1438698,nm0338169,nm0517589,nm0363837",2017-05-19,97000000.0,74262031.0,238521247.0,2017,yes
494,tt2771200,Beauty and the Beast,2017.0,129.0,"Family,Fantasy,Musical",nm0174374,"nm0154716,nm0818746,nm0941314,nm0207305,nm3343855",2017-03-17,160000000.0,504014165.0,1259199706.0,2017,yes
495,tt2321163,ABCD (Any Body Can Dance),2013.0,160.0,"Drama,Music",nm1150656,"nm3811969,nm1150656,nm1571874,nm1190754,nm5501766",2013-02-08,1900000.0,222098.0,10137234.0,2013,yes
496,tt2321549,The Babadook,2014.0,94.0,"Drama,Horror",nm0448768,nm0448768,2014-11-28,2000000.0,950792.0,7482387.0,2014,yes
497,tt2322441,Fifty Shades of Grey,2015.0,125.0,"Drama,Romance,Thriller",nm0853374,"nm0545150,nm1093317",2015-02-13,40000000.0,166167230.0,570998101.0,2015,yes
498,tt2333784,The Expendables 3,2014.0,126.0,"Action,Adventure,Thriller",nm0400850,"nm0000230,nm4950667,nm4951717,nm1709264",2014-08-15,100000000.0,39322544.0,209461378.0,2014,yes
499,tt2334649,Fruitvale Station,2013.0,85.0,"Biography,Drama,Romance",nm3363032,nm3363032,2013-07-12,900000.0,16098998.0,17549645.0,2013,yes
500,tt2334873,Blue Jasmine,2013.0,98.0,Drama,nm0000095,nm0000095,2013-07-26,18000000.0,33404871.0,102912961.0,2013,yes
501,tt2345759,The Mummy,2017.0,110.0,"Action,Adventure,Fantasy",nm0476064,"nm0462895,nm0003160,nm0476378,nm3123612,nm0476064,nm0525886",2017-06-09,195000000.0,80101125.0,409953905.0,2017,yes
502,tt2704998,Game Night,2018.0,100.0,"Action,Comedy,Crime","nm0197855,nm0326246",nm0991423,2018-02-23,37000000.0,69179066.0,117378084.0,2018,yes
503,tt2357129,Jobs,2013.0,128.0,"Biography,Drama",nm0827750,nm4999782,2013-08-16,18000000.0,16131410.0,43402515.0,2013,yes
504,tt2357291,Rio 2,2014.0,101.0,"Adventure,Animation,Comedy",nm0757858,"nm0722610,nm6423183,nm0081081,nm3229505,nm0757858,nm0185934",2014-04-11,130000000.0,131538435.0,492846291.0,2014,yes
505,tt2364841,Runner Runner,2013.0,88.0,"Crime,Thriller",nm1026778,"nm0002718,nm0505522",2013-10-04,30000000.0,19316646.0,60512680.0,2013,yes
506,tt2369135,Need for Speed,2014.0,132.0,"Action,Crime,Thriller",nm0915304,"nm1038345,nm0309691",2014-03-14,66000000.0,43568507.0,194169619.0,2014,yes
507,tt2377322,Deliver Us from Evil,2014.0,118.0,"Horror,Mystery,Thriller",nm0220600,"nm0220600,nm0090199,nm1767483,nm6525945",2014-07-02,30000000.0,30577122.0,87956618.0,2014,yes
508,tt2379713,Spectre,2015.0,148.0,"Action,Adventure,Thriller",nm0005222,"nm0517589,nm0701031,nm0905498,nm0125336,nm0001220",2015-11-06,300000000.0,200074175.0,879620923.0,2015,yes
509,tt2381111,Brooklyn,2015.0,117.0,"Drama,Romance",nm1259871,"nm0394984,nm1460386",2015-11-04,11000000.0,38322743.0,62076141.0,2015,yes
510,tt2381941,Focus,2015.0,105.0,"Comedy,Crime,Drama","nm0720135,nm0275629","nm0275629,nm0720135",2015-02-27,65000000.0,53862963.0,168065700.0,2015,yes
511,tt2386490,How to Train Your Dragon: The Hidden World,2019.0,104.0,"Action,Adventure,Animation",nm0213450,"nm0213450,nm2441763",2019-02-22,129000000.0,160791800.0,519258283.0,2019,yes
512,tt2387433,Dark Skies,2013.0,97.0,"Horror,Sci-Fi,Thriller",nm0829820,nm0829820,2013-02-22,3500000.0,17418667.0,27704111.0,2013,yes
513,tt2387559,Delivery Man,2013.0,105.0,"Comedy,Drama",nm0779433,"nm0779433,nm0677587",2013-11-22,22000000.0,30659817.0,70536870.0,2013,yes
514,tt3631112,The Girl on the Train,2016.0,112.0,"Crime,Drama,Mystery",nm0853238,"nm0933379,nm6391502",2016-10-07,45000000.0,75395035.0,174278214.0,2016,yes
515,tt2390361,Enough Said,2013.0,93.0,"Comedy,Drama,Romance",nm0392237,nm0392237,2013-09-18,8000000.0,17550872.0,25621449.0,2013,yes
516,tt2395427,Avengers: Age of Ultron,2015.0,141.0,"Action,Adventure,Sci-Fi",nm0923736,"nm0923736,nm0498278,nm0456158,nm0800209,nm4160687",2015-05-01,330600000.0,459005868.0,1403013963.0,2015,yes
517,tt2398241,Smurfs: The Lost Village,2017.0,90.0,"Adventure,Animation,Comedy",nm0038432,"nm1632630,nm0962596,nm0678963",2017-04-07,60000000.0,45020282.0,197578586.0,2017,yes
518,tt2402157,The November Man,2014.0,108.0,"Action,Crime,Thriller",nm0002044,"nm3360218,nm2244980,nm1952653",2014-08-27,15000000.0,25018119.0,34820335.0,2014,yes
519,tt2402927,Carol,2015.0,118.0,"Drama,Romance",nm0001331,"nm0619507,nm0383604",2015-11-20,11800000.0,12711491.0,42843521.0,2015,yes
520,tt2404425,Woman in Gold,2015.0,109.0,"Biography,Drama,History",nm0193508,"nm0443252,nm2739175,nm2721839",2015-04-01,11000000.0,33307793.0,58586407.0,2015,yes
521,tt2404463,The Heat,2013.0,117.0,"Action,Comedy,Crime",nm0082450,nm1767754,2013-06-28,43000000.0,159581587.0,229727774.0,2013,yes
522,tt2406566,Atomic Blonde,2017.0,115.0,"Action,Mystery,Thriller",nm0500610,"nm0426500,nm2985952,nm8697009",2017-07-28,30000000.0,51573925.0,98345423.0,2017,yes
523,tt2431286,Philomena,2013.0,98.0,"Biography,Comedy,Drama",nm0001241,"nm0176869,nm0691131,nm1939381",2013-11-22,12000000.0,37709979.0,98963392.0,2013,yes
524,tt2436386,Project Almanac,2015.0,106.0,"Drama,Mystery,Sci-Fi",nm2410311,"nm3091255,nm2065670",2015-01-30,12000000.0,22348241.0,32909437.0,2015,yes
525,tt3882082,The Boy,2016.0,97.0,"Horror,Mystery,Thriller",nm0068587,nm3771577,2016-01-22,10000000.0,35819556.0,68220952.0,2016,yes
526,tt2452042,The Peanuts Movie,2015.0,88.0,"Adventure,Animation,Comedy",nm0553942,"nm0776441,nm2421049,nm2370700,nm0776433",2015-11-06,99000000.0,130178411.0,250091610.0,2015,yes
527,tt2473510,Paranormal Activity: The Ghost Dimension,2015.0,88.0,"Horror,Mystery,Thriller",nm0687427,"nm3091255,nm2065670,nm0733263,nm1134130,nm3500903,nm2305431",2015-10-23,10000000.0,18297124.0,77959374.0,2015,yes
528,tt2473682,Paranormal Activity: The Marked Ones,2014.0,84.0,"Horror,Mystery,Thriller",nm0484907,"nm0484907,nm2305431",2014-01-03,5000000.0,32462372.0,90904854.0,2014,yes
529,tt2510894,Hotel Transylvania 2,2015.0,89.0,"Animation,Comedy,Family",nm0850733,"nm0806912,nm0001191,nm0244110",2015-09-25,80000000.0,169700110.0,469500298.0,2015,yes
530,tt2531344,Blockers,2018.0,102.0,Comedy,nm0134224,"nm1383738,nm1383078",2018-04-06,21000000.0,60311495.0,94045328.0,2018,yes
531,tt2543164,Arrival,2016.0,116.0,"Drama,Mystery,Sci-Fi",nm0898288,"nm2104063,nm5384213",2016-11-11,47000000.0,100546139.0,203127894.0,2016,yes
532,tt2543472,Wonder,2017.0,113.0,"Drama,Family",nm0154716,"nm0154716,nm0175726,nm2113666,nm5383459",2017-11-17,20000000.0,132422809.0,304604712.0,2017,yes
533,tt2555736,The Second Best Exotic Marigold Hotel,2015.0,122.0,"Comedy,Drama",nm0006960,"nm0662530,nm0006960",2015-03-06,10000000.0,33078266.0,90384306.0,2015,yes
534,tt2561572,Get Hard,2015.0,100.0,"Comedy,Crime",nm1000113,"nm1007602,nm0731168,nm1000113,nm0570912",2015-03-27,40000000.0,90411453.0,106511453.0,2015,yes
535,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014.0,119.0,"Comedy,Drama",nm0327944,"nm0327944,nm1481172,nm5409486,nm3174584,nm0142577",2014-10-17,18000000.0,42340598.0,103215094.0,2014,yes
536,tt2568862,Going in Style,2017.0,96.0,"Comedy,Crime",nm0103785,"nm0577647,nm0134191",2017-04-07,24000000.0,45018541.0,78672579.0,2017,yes
537,tt2582782,Hell or High Water,2016.0,102.0,"Action,Crime,Drama",nm0533284,nm0792263,2016-08-12,12000000.0,27007844.0,37584304.0,2016,yes
538,tt2582802,Whiplash,2014.0,106.0,"Drama,Music",nm3227090,nm3227090,2014-10-10,3300000.0,13092006.0,38969037.0,2014,yes
539,tt2582846,The Fault in Our Stars,2014.0,126.0,"Drama,Romance",nm1837748,"nm2354099,nm2352210,nm1981261",2014-06-06,12000000.0,124872350.0,307166834.0,2014,yes
540,tt2609912,Kevin Hart: Let Me Explain,2013.0,75.0,"Comedy,Documentary","nm0806492,nm1103162",nm0366389,2013-07-03,2500000.0,32244051.0,32327255.0,2013,yes
541,tt2637276,Ted 2,2015.0,115.0,Comedy,nm0532235,"nm0532235,nm1273148,nm1273397",2015-06-26,68000000.0,81476385.0,217214143.0,2015,yes
542,tt4832640,Sultan,2016.0,170.0,"Action,Drama,Sport",nm1804614,nm1804614,2016-07-06,11000000.0,5599781.0,72989781.0,2016,yes
543,tt2671706,Fences,2016.0,139.0,Drama,nm0000243,nm0933025,2016-12-16,24000000.0,57682904.0,64282881.0,2016,yes
544,tt2674426,Me Before You,2016.0,106.0,"Drama,Romance",nm4824763,nm4424713,2016-06-03,20000000.0,56245075.0,208265198.0,2016,yes
545,tt2679042,Hitman: Agent 47,2015.0,96.0,"Action,Adventure,Crime",nm5507490,"nm0940790,nm3360218,nm0412282,nm2288699",2015-08-21,35000000.0,22467450.0,82182803.0,2015,yes
546,tt2692250,Night at the Museum: Secret of the Tomb,2014.0,98.0,"Adventure,Comedy,Family",nm0506613,"nm1115862,nm1911349,nm0295296,nm0502073,nm0304830",2014-12-19,127000000.0,113746621.0,353756621.0,2014,yes
547,tt2702724,The Boss,2016.0,99.0,Comedy,nm1229520,"nm0565250,nm1229520,nm1133719",2016-04-08,29000000.0,63077560.0,78652207.0,2016,yes
548,tt2704210,All You Need Is Love,2014.0,90.0,Documentary,nm2450986,,2014-10-31,300000.0,0.0,3565259.0,2014,yes
549,tt6857112,Us,2019.0,116.0,"Horror,Mystery,Thriller",nm1443502,nm1443502,2019-03-22,20000000.0,175006930.0,254210310.0,2019,yes
550,tt2709768,The Secret Life of Pets,2016.0,87.0,"Adventure,Animation,Comedy","nm0719208,nm0155528","nm0666791,nm0202425,nm0528244",2016-07-08,75000000.0,368384330.0,886750534.0,2016,yes
551,tt2713180,Fury,2014.0,134.0,"Action,Drama,War",nm0043742,nm0043742,2014-10-17,80000000.0,85817906.0,210315681.0,2014,yes
552,tt2719848,Everest,2015.0,121.0,"Action,Adventure,Biography",nm0466349,"nm0629933,nm0064479",2015-09-18,65000000.0,43482270.0,221297061.0,2015,yes
553,tt2752758,Devil's Due,2014.0,89.0,"Horror,Mystery,Thriller","nm2366012,nm2419470",nm2303288,2014-01-17,7000000.0,15821461.0,36146087.0,2014,yes
554,tt2752772,Sinister 2,2015.0,97.0,"Horror,Mystery,Thriller",nm1164602,"nm0220600,nm1803036",2015-08-21,10000000.0,27740955.0,54104225.0,2015,yes
555,tt2784678,Top Five,2014.0,102.0,"Comedy,Romance",nm0001674,nm0001674,2014-12-12,12000000.0,25317379.0,26001741.0,2014,yes
556,tt2820852,Furious 7,2015.0,137.0,"Action,Crime,Thriller",nm1490123,"nm0604555,nm0860155",2015-04-03,190000000.0,353007020.0,1518722794.0,2015,yes
557,tt2823054,Mike and Dave Need Wedding Dates,2016.0,98.0,"Adventure,Comedy,Romance",nm2021516,"nm1157527,nm1895993",2016-07-08,33000000.0,46009673.0,75898100.0,2016,yes
